instrument_id,symbol,market,asset_class,source,added_on,active,price_eligible,price_source,inactive_on
SXRFd_EQ,SXRFd,,EQ,trading212,2025-12-26,True,False,none,
SXRGd_EQ,SXRGd,,EQ,trading212,2025-12-26,True,False,none,
SXRHd_EQ,SXRHd,,EQ,trading212,2025-12-26,True,False,none,
SXRPEXd_EQ,SXRPEXd,,EQ,trading212,2025-12-26,True,True,yahoo,
SXRQd_EQ,SXRQd,,EQ,trading212,2025-12-26,True,False,none,
SXRRd_EQ,SXRRd,,EQ,trading212,2025-12-26,True,False,none,
SXRSd_EQ,SXRSd,,EQ,trading212,2025-12-26,True,False,none,
SXRUd_EQ,SXRUd,,EQ,trading212,2025-12-26,True,True,yahoo,
SXRVd_EQ,SXRVd,,EQ,trading212,2025-12-26,True,False,none,
SXRWd_EQ,SXRWd,,EQ,trading212,2025-12-26,True,False,none,
SXRYd1_EQ,SXRYd1,,EQ,trading212,2025-12-26,True,False,none,
SXRZd_EQ,SXRZd,,EQ,trading212,2025-12-26,True,False,none,
SXTC_US_EQ,SXTC,US,EQ,trading212,2025-12-26,True,False,none,
SXTPEXd_EQ,SXTPEXd,,EQ,trading212,2025-12-26,True,True,yahoo,
SXTP_US_EQ,SXTP,US,EQ,trading212,2025-12-26,True,False,none,
SXT_US_EQ,SXT,US,EQ,trading212,2025-12-26,True,False,none,
SXYAY_US_EQ,SXYAY,US,EQ,trading212,2025-12-26,True,True,yahoo,
SXYDl_EQ,SXYDl,,EQ,trading212,2025-12-26,True,False,none,
SY1d_EQ,SY1d,,EQ,trading212,2025-12-26,True,False,none,
SY7Dd_EQ,SY7Dd,,EQ,trading212,2025-12-26,True,False,none,
SYANY_US_EQ,SYANY,US,EQ,trading212,2025-12-26,True,True,yahoo,
SYB5d_EQ,SYB5d,,EQ,trading212,2025-12-26,True,False,none,
SYBAd_EQ,SYBAd,,EQ,trading212,2025-12-26,True,True,yahoo,
SYBD1d_EQ,SYBD1d,,EQ,trading212,2025-12-26,True,False,none,
SYBFd_EQ,SYBFd,,EQ,trading212,2025-12-26,True,False,none,
SYBGd_EQ,SYBGd,,EQ,trading212,2025-12-26,True,False,none,
SYBJd_EQ,SYBJd,,EQ,trading212,2025-12-26,True,False,none,
SYBKd_EQ,SYBKd,,EQ,trading212,2025-12-26,True,False,none,
SYBLd_EQ,SYBLd,,EQ,trading212,2025-12-26,True,False,none,
SYBMd_EQ,SYBMd,,EQ,trading212,2025-12-26,True,False,none,
SYBNd_EQ,SYBNd,,EQ,trading212,2025-12-26,True,False,none,
SYBQd_EQ,SYBQd,,EQ,trading212,2025-12-26,True,False,none,
SYBSd_EQ,SYBSd,,EQ,trading212,2025-12-26,True,False,none,
SYBT_US_EQ,SYBT,US,EQ,trading212,2025-12-26,True,False,none,
SYBTd_EQ,SYBTd,,EQ,trading212,2025-12-26,True,False,none,
SYBUd_EQ,SYBUd,,EQ,trading212,2025-12-26,True,True,yahoo,
SYBWd_EQ,SYBWd,,EQ,trading212,2025-12-26,True,False,none,
SYBX_US_EQ,SYBX,US,EQ,trading212,2025-12-26,True,False,none,
SYBYd_EQ,SYBYd,,EQ,trading212,2025-12-26,True,False,none,
SYENS_BB_EQ,SYENS,BB,EQ,trading212,2025-12-26,True,True,yahoo,
SYF_US_EQ,SYF,US,EQ,trading212,2025-12-26,True,False,none,
SYIEY_US_EQ,SYIEY,US,EQ,trading212,2025-12-26,True,True,yahoo,
SYK_US_EQ,SYK,US,EQ,trading212,2025-12-26,True,False,none,
SYKd_EQ,SYKd,,EQ,trading212,2025-12-26,True,False,none,
SYLDl_EQ,SYLDl,,EQ,trading212,2025-12-26,True,False,none,
SYMC_US_EQ,SYMC,US,EQ,trading212,2025-12-26,True,False,none,
SYMd_EQ,SYMd,,EQ,trading212,2025-12-26,True,False,none,
SYN1_US_EQ,SYN1,US,EQ,trading212,2025-12-26,True,False,none,
SYNA_US_EQ,SYNA,US,EQ,trading212,2025-12-26,True,True,yahoo,
SYNL_US_EQ,SYNL,US,EQ,trading212,2025-12-26,True,False,none,
SYN_US_EQ,SYN,US,EQ,trading212,2025-12-26,True,False,none,
SYPR_US_EQ,SYPR,US,EQ,trading212,2025-12-26,True,False,none,
SYPd_EQ,SYPd,,EQ,trading212,2025-12-26,True,False,none,
SYRS_US_EQ,SYRS,US,EQ,trading212,2025-12-26,True,False,none,
SYSX_US_EQ,SYSX,US,EQ,trading212,2025-12-26,True,False,none,
SYTA_US_EQ,SYTA,US,EQ,trading212,2025-12-26,True,True,yahoo,
SYTE_US_EQ,SYTE,US,EQ,trading212,2025-12-26,True,True,yahoo,
SYTd_EQ,SYTd,,EQ,trading212,2025-12-26,True,False,none,
SYVd_EQ,SYVd,,EQ,trading212,2025-12-26,True,False,none,
SYX_US_EQ,SYX,US,EQ,trading212,2025-12-26,True,False,none,
SYY_US_EQ,SYY,US,EQ,trading212,2025-12-26,True,False,none,
SYYd_EQ,SYYd,,EQ,trading212,2025-12-26,True,False,none,
SY_US_EQ,SY,US,EQ,trading212,2025-12-26,True,False,none,
SZGPY_US_EQ,SZGPY,US,EQ,trading212,2025-12-26,True,False,none,
SZGd_EQ,SZGd,,EQ,trading212,2025-12-26,True,False,none,
SZKMY_US_EQ,SZKMY,US,EQ,trading212,2025-12-26,True,False,none,
SZLMY_US_EQ,SZLMY,US,EQ,trading212,2025-12-26,True,False,none,
SZUd_EQ,SZUd,,EQ,trading212,2025-12-26,True,True,yahoo,
SZZL_US_EQ,SZZL,US,EQ,trading212,2025-12-26,True,False,none,
S_US_EQ,S,US,EQ,trading212,2025-12-26,True,False,none,
T0J2d_EQ,T0J2d,,EQ,trading212,2025-12-26,True,False,none,
T1EUd_EQ,T1EUd,,EQ,trading212,2025-12-26,True,True,yahoo,
T1ODd_EQ,T1ODd,,EQ,trading212,2025-12-26,True,True,yahoo,
T3REd_EQ,T3REd,,EQ,trading212,2025-12-26,True,True,yahoo,
T7EUd_EQ,T7EUd,,EQ,trading212,2025-12-26,True,True,yahoo,
TABCd_EQ,TABCd,,EQ,trading212,2025-12-26,True,True,yahoo,
TACO1_US_EQ,TACO1,US,EQ,trading212,2025-12-26,True,True,yahoo,
TACT_US_EQ,TACT,US,EQ,trading212,2025-12-26,True,True,yahoo,
TAI3l_EQ,TAI3l,,EQ,trading212,2025-12-26,True,True,yahoo,
TAISl_EQ,TAISl,,EQ,trading212,2025-12-26,True,True,yahoo,
TAIT_US_EQ,TAIT,US,EQ,trading212,2025-12-26,True,True,yahoo,
TAKOF_US_EQ,TAKOF,US,EQ,trading212,2025-12-26,True,True,yahoo,
TAK_US_EQ,TAK,US,EQ,trading212,2025-12-26,True,True,yahoo,
TALO_US_EQ,TALO,US,EQ,trading212,2025-12-26,True,True,yahoo,
TAL_US_EQ,TAL,US,EQ,trading212,2025-12-26,True,True,yahoo,
TANH_US_EQ,TANH,US,EQ,trading212,2025-12-26,True,True,yahoo,
TAOP_US_EQ,TAOP,US,EQ,trading212,2025-12-26,True,True,yahoo,
TAP/A_US_EQ,TAP/A,US,EQ,trading212,2025-12-26,True,True,yahoo,
TAP_US_EQ,TAP,US,EQ,trading212,2025-12-26,True,True,yahoo,
TARA_US_EQ,TARA,US,EQ,trading212,2025-12-26,True,True,yahoo,
TARS_US_EQ,TARS,US,EQ,trading212,2025-12-26,True,True,yahoo,
TARd_EQ,TARd,,EQ,trading212,2025-12-26,True,True,yahoo,
TASK_US_EQ,TASK,US,EQ,trading212,2025-12-26,True,True,yahoo,
TATT_US_EQ,TATT,US,EQ,trading212,2025-12-26,True,True,yahoo,
TATYY_US_EQ,TATYY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TAUG_US_EQ,TAUG,US,EQ,trading212,2025-12-26,True,True,yahoo,
TAYD_US_EQ,TAYD,US,EQ,trading212,2025-12-26,True,True,yahoo,
TBBB_US_EQ,TBBB,US,EQ,trading212,2025-12-26,True,False,none,
TBBK_US_EQ,TBBK,US,EQ,trading212,2025-12-26,True,False,none,
TBH_US_EQ,TBH,US,EQ,trading212,2025-12-26,True,False,none,
TBI_US_EQ,TBI,US,EQ,trading212,2025-12-26,True,True,yahoo,
TBK_US_EQ,TBK,US,EQ,trading212,2025-12-26,True,False,none,
TBLT_US_EQ,TBLT,US,EQ,trading212,2025-12-26,True,False,none,
TBMC_US_EQ,TBMC,US,EQ,trading212,2025-12-26,True,False,none,
TBN_US_EQ,TBN,US,EQ,trading212,2025-12-26,True,False,none,
TBPH_US_EQ,TBPH,US,EQ,trading212,2025-12-26,True,False,none,
TBTC_US_EQ,TBTC,US,EQ,trading212,2025-12-26,True,False,none,
TC1d_EQ,TC1d,,EQ,trading212,2025-12-26,True,False,none,
TCAC_US_EQ,TCAC,US,EQ,trading212,2025-12-26,True,True,yahoo,
TCBC_US_EQ,TCBC,US,EQ,trading212,2025-12-26,True,False,none,
TCBI_US_EQ,TCBI,US,EQ,trading212,2025-12-26,True,True,yahoo,
TCBK_US_EQ,TCBK,US,EQ,trading212,2025-12-26,True,False,none,
TCBP_US_EQ,TCBP,US,EQ,trading212,2025-12-26,True,False,none,
TCBX_US_EQ,TCBX,US,EQ,trading212,2025-12-26,True,False,none,
TCC4d_EQ,TCC4d,,EQ,trading212,2025-12-26,True,False,none,
TCCO_US_EQ,TCCO,US,EQ,trading212,2025-12-26,True,True,yahoo,
TCCPY_US_EQ,TCCPY,US,EQ,trading212,2025-12-26,True,False,none,
TCEHY_US_EQ,TCEHY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TCFC_US_EQ,TCFC,US,EQ,trading212,2025-12-26,True,False,none,
TCI_US_EQ,TCI,US,EQ,trading212,2025-12-26,True,True,yahoo,
TCJH_US_EQ,TCJH,US,EQ,trading212,2025-12-26,True,False,none,
TCMD_US_EQ,TCMD,US,EQ,trading212,2025-12-26,True,False,none,
TCNNF_US_EQ,TCNNF,US,EQ,trading212,2025-12-26,True,False,none,
TCO0d_EQ,TCO0d,,EQ,trading212,2025-12-26,True,True,yahoo,
TCOM_US_EQ,TCOM,US,EQ,trading212,2025-12-26,True,True,yahoo,
TCON_US_EQ,TCON,US,EQ,trading212,2025-12-26,True,True,yahoo,
TCPC_US_EQ,TCPC,US,EQ,trading212,2025-12-26,True,False,none,
TCRSd_EQ,TCRSd,,EQ,trading212,2025-12-26,True,False,none,
TCRX_US_EQ,TCRX,US,EQ,trading212,2025-12-26,True,False,none,
TCSd_EQ,TCSd,,EQ,trading212,2025-12-26,True,False,none,
TCSl_EQ,TCSl,,EQ,trading212,2025-12-26,True,False,none,
TCX_US_EQ,TCX,US,EQ,trading212,2025-12-26,True,False,none,
TC_US_EQ,TC,US,EQ,trading212,2025-12-26,True,False,none,
TD9d_EQ,TD9d,,EQ,trading212,2025-12-26,True,False,none,
TDAC1_US_EQ,TDAC1,US,EQ,trading212,2025-12-26,True,True,yahoo,
TDAC_US_EQ,TDAC,US,EQ,trading212,2025-12-26,True,True,yahoo,
TDBd_EQ,TDBd,,EQ,trading212,2025-12-26,True,False,none,
TDCB_US_EQ,TDCB,US,EQ,trading212,2025-12-26,True,False,none,
TDC_US_EQ,TDC,US,EQ,trading212,2025-12-26,True,False,none,
TDGBl_EQ,TDGBl,,EQ,trading212,2025-12-26,True,False,none,
TDG_US_EQ,TDG,US,EQ,trading212,2025-12-26,True,False,none,
TDHOY_US_EQ,TDHOY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TDIVa_EQ,TDIVa,,EQ,trading212,2025-12-26,True,True,yahoo,
TDIVl_EQ,TDIVl,,EQ,trading212,2025-12-26,True,True,yahoo,
TDOC_US_EQ,TDOC,US,EQ,trading212,2025-12-26,True,True,yahoo,
TDSA_PT_EQ,TDSA,PT,EQ,trading212,2025-12-26,True,True,yahoo,
TDS_US_EQ,TDS,US,EQ,trading212,2025-12-26,True,False,none,
TDTH_US_EQ,TDTH,US,EQ,trading212,2025-12-26,True,False,none,
TDTa_EQ,TDTa,,EQ,trading212,2025-12-26,True,True,yahoo,
TDUP_US_EQ,TDUP,US,EQ,trading212,2025-12-26,True,True,yahoo,
TDW_US_EQ,TDW,US,EQ,trading212,2025-12-26,True,False,none,
TDY_US_EQ,TDY,US,EQ,trading212,2025-12-26,True,False,none,
TD_US_EQ,TD,US,EQ,trading212,2025-12-26,True,False,none,
TEAM_US_EQ,TEAM,US,EQ,trading212,2025-12-26,True,True,yahoo,
TECH_US_EQ,TECH,US,EQ,trading212,2025-12-26,True,True,yahoo,
TECK_US_EQ,TECK,US,EQ,trading212,2025-12-26,True,True,yahoo,
TECWl_EQ,TECWl,,EQ,trading212,2025-12-26,True,True,yahoo,
TEDU_US_EQ,TEDU,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEETa_EQ,TEETa,,EQ,trading212,2025-12-26,True,True,yahoo,
TEF_US_EQ,TEF,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEFe_EQ,TEFe,,EQ,trading212,2025-12-26,True,True,yahoo,
TEGd_EQ,TEGd,,EQ,trading212,2025-12-26,True,True,yahoo,
TEKBd_EQ,TEKBd,,EQ,trading212,2025-12-26,True,True,yahoo,
TELA_US_EQ,TELA,US,EQ,trading212,2025-12-26,True,True,yahoo,
TELNY_US_EQ,TELNY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TELO_US_EQ,TELO,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEL_US_EQ,TEL,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEM_US_EQ,TEM,US,EQ,trading212,2025-12-26,True,True,yahoo,
TENB_US_EQ,TENB,US,EQ,trading212,2025-12-26,True,True,yahoo,
TENK_US_EQ,TENK,US,EQ,trading212,2025-12-26,True,True,yahoo,
TENX_US_EQ,TENX,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEO_US_EQ,TEO,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEPp_EQ,TEPp,,EQ,trading212,2025-12-26,True,True,yahoo,
TEQd_EQ,TEQd,,EQ,trading212,2025-12-26,True,True,yahoo,
TERB_BE_EQ,TERB,BE,EQ,trading212,2025-12-26,True,True,yahoo,
TERN_US_EQ,TERN,US,EQ,trading212,2025-12-26,True,True,yahoo,
TER_US_EQ,TER,US,EQ,trading212,2025-12-26,True,True,yahoo,
TESB_BE_EQ,TESB,BE,EQ,trading212,2025-12-26,True,True,yahoo,
TETC_US_EQ,TETC,US,EQ,trading212,2025-12-26,True,True,yahoo,
TETE_US_EQ,TETE,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEVA_US_EQ,TEVA,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEXF_BB_EQ,TEXF,BB,EQ,trading212,2025-12-26,True,True,yahoo,
TEX_US_EQ,TEX,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEYd_EQ,TEYd,,EQ,trading212,2025-12-26,True,True,yahoo,
TEZNY_US_EQ,TEZNY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TEp_EQ,TEp,,EQ,trading212,2025-12-26,True,True,yahoo,
TFC_US_EQ,TFC,US,EQ,trading212,2025-12-26,True,False,none,
TFFP_US_EQ,TFFP,US,EQ,trading212,2025-12-26,True,False,none,
TFFp_EQ,TFFp,,EQ,trading212,2025-12-26,True,False,none,
TFII_US_EQ,TFII,US,EQ,trading212,2025-12-26,True,True,yahoo,
TFIp_EQ,TFIp,,EQ,trading212,2025-12-26,True,True,yahoo,
TFPM_US_EQ,TFPM,US,EQ,trading212,2025-12-26,True,False,none,
TFRNl_EQ,TFRNl,,EQ,trading212,2025-12-26,True,False,none,
TFRNm_EQ,TFRNm,,EQ,trading212,2025-12-26,True,False,none,
TFSL_US_EQ,TFSL,US,EQ,trading212,2025-12-26,True,False,none,
TFX_US_EQ,TFX,US,EQ,trading212,2025-12-26,True,False,none,
TGAA_US_EQ,TGAA,US,EQ,trading212,2025-12-26,True,True,yahoo,
TGBTa_EQ,TGBTa,,EQ,trading212,2025-12-26,True,True,yahoo,
TGB_US_EQ,TGB,US,EQ,trading212,2025-12-26,True,False,none,
TGC_US_EQ,TGC,US,EQ,trading212,2025-12-26,True,False,none,
TGEN_US_EQ,TGEN,US,EQ,trading212,2025-12-26,True,True,yahoo,
TGHL_US_EQ,TGHL,US,EQ,trading212,2025-12-26,True,False,none,
TGHNd_EQ,TGHNd,,EQ,trading212,2025-12-26,True,False,none,
TGIFF_US_EQ,TGIFF,US,EQ,trading212,2025-12-26,True,True,yahoo,
TGLS_US_EQ,TGLS,US,EQ,trading212,2025-12-26,True,False,none,
TGL_US_EQ,TGL,US,EQ,trading212,2025-12-26,True,False,none,
TGNA_US_EQ,TGNA,US,EQ,trading212,2025-12-26,True,True,yahoo,
TGODF_US_EQ,TGODF,US,EQ,trading212,2025-12-26,True,True,yahoo,
TGOPY_US_EQ,TGOPY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TGOSY_US_EQ,TGOSY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TGRd_EQ,TGRd,,EQ,trading212,2025-12-26,True,False,none,
TGSGY_US_EQ,TGSGY,US,EQ,trading212,2025-12-26,True,False,none,
TGS_US_EQ,TGS,US,EQ,trading212,2025-12-26,True,False,none,
TGTX_US_EQ,TGTX,US,EQ,trading212,2025-12-26,True,False,none,
TGT_US_EQ,TGT,US,EQ,trading212,2025-12-26,True,False,none,
TG_US_EQ,TG,US,EQ,trading212,2025-12-26,True,False,none,
THBR_US_EQ,THBR,US,EQ,trading212,2025-12-26,True,False,none,
THCB_US_EQ,THCB,US,EQ,trading212,2025-12-26,True,False,none,
THCP_US_EQ,THCP,US,EQ,trading212,2025-12-26,True,False,none,
THC_US_EQ,THC,US,EQ,trading212,2025-12-26,True,False,none,
THDDY_US_EQ,THDDY,US,EQ,trading212,2025-12-26,True,False,none,
THEONa_EQ,THEONa,,EQ,trading212,2025-12-26,True,True,yahoo,
THEPp_EQ,THEPp,,EQ,trading212,2025-12-26,True,True,yahoo,
THFF_US_EQ,THFF,US,EQ,trading212,2025-12-26,True,False,none,
THG_US_EQ,THG,US,EQ,trading212,2025-12-26,True,False,none,
THH_US_EQ,THH,US,EQ,trading212,2025-12-26,True,False,none,
THKLY_US_EQ,THKLY,US,EQ,trading212,2025-12-26,True,False,none,
THLLY_US_EQ,THLLY,US,EQ,trading212,2025-12-26,True,False,none,
THMO_US_EQ,THMO,US,EQ,trading212,2025-12-26,True,True,yahoo,
THO_US_EQ,THO,US,EQ,trading212,2025-12-26,True,True,yahoo,
THRD_US_EQ,THRD,US,EQ,trading212,2025-12-26,True,False,none,
THRM_US_EQ,THRM,US,EQ,trading212,2025-12-26,True,False,none,
THRY_US_EQ,THRY,US,EQ,trading212,2025-12-26,True,False,none,
THR_US_EQ,THR,US,EQ,trading212,2025-12-26,True,False,none,
THS_US_EQ,THS,US,EQ,trading212,2025-12-26,True,False,none,
THUPY_US_EQ,THUPY,US,EQ,trading212,2025-12-26,True,True,yahoo,
THVB_US_EQ,THVB,US,EQ,trading212,2025-12-26,True,False,none,
THYCY_US_EQ,THYCY,US,EQ,trading212,2025-12-26,True,False,none,
TH_US_EQ,TH,US,EQ,trading212,2025-12-26,True,False,none,
TI5Aa_EQ,TI5Aa,,EQ,trading212,2025-12-26,True,True,yahoo,
TI5Gl_EQ,TI5Gl,,EQ,trading212,2025-12-26,True,True,yahoo,
TI5Sl_EQ,TI5Sl,,EQ,trading212,2025-12-26,True,True,yahoo,
TIB5l_EQ,TIB5l,,EQ,trading212,2025-12-26,True,True,yahoo,
TIC_US_EQ,TIC,US,EQ,trading212,2025-12-26,True,True,yahoo,
TIGO_US_EQ,TIGO,US,EQ,trading212,2025-12-26,True,True,yahoo,
TIGR_US_EQ,TIGR,US,EQ,trading212,2025-12-26,True,True,yahoo,
TIGRl_EQ,TIGRl,,EQ,trading212,2025-12-26,True,True,yahoo,
TIId_EQ,TIId,,EQ,trading212,2025-12-26,True,True,yahoo,
TIKK_US_EQ,TIKK,US,EQ,trading212,2025-12-26,True,True,yahoo,
TILE_US_EQ,TILE,US,EQ,trading212,2025-12-26,True,True,yahoo,
TIL_US_EQ,TIL,US,EQ,trading212,2025-12-26,True,True,yahoo,
TIMd_EQ,TIMd,,EQ,trading212,2025-12-26,True,True,yahoo,
TINC_BB_EQ,TINC,BB,EQ,trading212,2025-12-26,True,True,yahoo,
TINLY_US_EQ,TINLY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TINMl_EQ,TINMl,,EQ,trading212,2025-12-26,True,True,yahoo,
TINMm_EQ,TINMm,,EQ,trading212,2025-12-26,True,True,yahoo,
TINV_US_EQ,TINV,US,EQ,trading212,2025-12-26,True,True,yahoo,
TIP5d_EQ,TIP5d,,EQ,trading212,2025-12-26,True,True,yahoo,
TIP5l_EQ,TIP5l,,EQ,trading212,2025-12-26,True,True,yahoo,
TIPSl_EQ,TIPSl,,EQ,trading212,2025-12-26,True,True,yahoo,
TIPT_US_EQ,TIPT,US,EQ,trading212,2025-12-26,True,True,yahoo,
TIPUl_EQ,TIPUl,,EQ,trading212,2025-12-26,True,True,yahoo,
TIRX_US_EQ,TIRX,US,EQ,trading212,2025-12-26,True,True,yahoo,
TISCY_US_EQ,TISCY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TISI_US_EQ,TISI,US,EQ,trading212,2025-12-26,True,True,yahoo,
TITC_BE_EQ,TITC,BE,EQ,trading212,2025-12-26,True,True,yahoo,
TITN_US_EQ,TITN,US,EQ,trading212,2025-12-26,True,True,yahoo,
TIUPd_EQ,TIUPd,,EQ,trading212,2025-12-26,True,True,yahoo,
TIVC_US_EQ,TIVC,US,EQ,trading212,2025-12-26,True,True,yahoo,
TJX_US_EQ,TJX,US,EQ,trading212,2025-12-26,True,False,none,
TJXd_EQ,TJXd,,EQ,trading212,2025-12-26,True,False,none,
TKAMY_US_EQ,TKAMY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TKAT_US_EQ,TKAT,US,EQ,trading212,2025-12-26,True,True,yahoo,
TKAYY_US_EQ,TKAYY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TKA_AT_EQ,TKA,AT,EQ,trading212,2025-12-26,True,True,yahoo,
TKAd_EQ,TKAd,,EQ,trading212,2025-12-26,True,True,yahoo,
TKCBY_US_EQ,TKCBY,US,EQ,trading212,2025-12-26,True,False,none,
TKC_US_EQ,TKC,US,EQ,trading212,2025-12-26,True,False,none,
TKEd_EQ,TKEd,,EQ,trading212,2025-12-26,True,True,yahoo,
TKGBY_US_EQ,TKGBY,US,EQ,trading212,2025-12-26,True,False,none,
TKGSY_US_EQ,TKGSY,US,EQ,trading212,2025-12-26,True,False,none,
TKLF_US_EQ,TKLF,US,EQ,trading212,2025-12-26,True,False,none,
TKMSd_EQ,TKMSd,,EQ,trading212,2025-12-26,True,False,none,
TKNO_US_EQ,TKNO,US,EQ,trading212,2025-12-26,True,True,yahoo,
TKOI_US_EQ,TKOI,US,EQ,trading212,2025-12-26,True,True,yahoo,
TKOMY_US_EQ,TKOMY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TKOp_EQ,TKOp,,EQ,trading212,2025-12-26,True,True,yahoo,
TKR_US_EQ,TKR,US,EQ,trading212,2025-12-26,True,False,none,
TKWYa_EQ,TKWYa,,EQ,trading212,2025-12-26,True,True,yahoo,
TKYMY_US_EQ,TKYMY,US,EQ,trading212,2025-12-26,True,False,none,
TK_US_EQ,TK,US,EQ,trading212,2025-12-26,True,False,none,
TL0d_EQ,TL0d,,EQ,trading212,2025-12-26,True,False,none,
TL5Sl_EQ,TL5Sl,,EQ,trading212,2025-12-26,True,False,none,
TLCC_US_EQ,TLCC,US,EQ,trading212,2025-12-26,True,False,none,
TLGOp_EQ,TLGOp,,EQ,trading212,2025-12-26,True,True,yahoo,
TLGT_US_EQ,TLGT,US,EQ,trading212,2025-12-26,True,False,none,
TLGY_US_EQ,TLGY,US,EQ,trading212,2025-12-26,True,False,none,
TLIH_US_EQ,TLIH,US,EQ,trading212,2025-12-26,True,True,yahoo,
TLK_US_EQ,TLK,US,EQ,trading212,2025-12-26,True,False,none,
TLKd_EQ,TLKd,,EQ,trading212,2025-12-26,True,False,none,
TLNC_US_EQ,TLNC,US,EQ,trading212,2025-12-26,True,False,none,
TLNE_US_EQ,TLNE,US,EQ,trading212,2025-12-26,True,True,yahoo,
TLPFY_US_EQ,TLPFY,US,EQ,trading212,2025-12-26,True,False,none,
TLRY1_US_EQ,TLRY1,US,EQ,trading212,2025-12-26,True,False,none,
TLSA_US_EQ,TLSA,US,EQ,trading212,2025-12-26,True,True,yahoo,
TLSS_US_EQ,TLSS,US,EQ,trading212,2025-12-26,True,False,none,
TLS_US_EQ,TLS,US,EQ,trading212,2025-12-26,True,False,none,
TLSd_EQ,TLSd,,EQ,trading212,2025-12-26,True,False,none,
TLT5d_EQ,TLT5d,,EQ,trading212,2025-12-26,True,False,none,
TLT5l_EQ,TLT5l,,EQ,trading212,2025-12-26,True,False,none,
TLTYd_EQ,TLTYd,,EQ,trading212,2025-12-26,True,False,none,
TLTYl_EQ,TLTYl,,EQ,trading212,2025-12-26,True,False,none,
TLTZY_US_EQ,TLTZY,US,EQ,trading212,2025-12-26,True,False,none,
TLX_US_EQ,TLX,US,EQ,trading212,2025-12-26,True,False,none,
TLXd_EQ,TLXd,,EQ,trading212,2025-12-26,True,False,none,
TLYS_US_EQ,TLYS,US,EQ,trading212,2025-12-26,True,False,none,
TM5d_EQ,TM5d,,EQ,trading212,2025-12-26,True,False,none,
TMCI_US_EQ,TMCI,US,EQ,trading212,2025-12-26,True,True,yahoo,
TMDE_US_EQ,TMDE,US,EQ,trading212,2025-12-26,True,True,yahoo,
TMDI_US_EQ,TMDI,US,EQ,trading212,2025-12-26,True,True,yahoo,
TMDX_US_EQ,TMDX,US,EQ,trading212,2025-12-26,True,False,none,
TME_US_EQ,TME,US,EQ,trading212,2025-12-26,True,True,yahoo,
TMHC_US_EQ,TMHC,US,EQ,trading212,2025-12-26,True,False,none,
TMICY_US_EQ,TMICY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TMIl_EQ,TMIl,,EQ,trading212,2025-12-26,True,True,yahoo,
TMK_US_EQ,TMK,US,EQ,trading212,2025-12-26,True,False,none,
TMOAY_US_EQ,TMOAY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TMO_US_EQ,TMO,US,EQ,trading212,2025-12-26,True,True,yahoo,
TMPM_US_EQ,TMPM,US,EQ,trading212,2025-12-26,True,False,none,
TMP_US_EQ,TMP,US,EQ,trading212,2025-12-26,True,False,none,
TMRAY_US_EQ,TMRAY,US,EQ,trading212,2025-12-26,True,True,yahoo,
TMRAd_EQ,TMRAd,,EQ,trading212,2025-12-26,True,True,yahoo,
TMRC_US_EQ,TMRC,US,EQ,trading212,2025-12-26,True,False,none,
TMSNY_US_EQ,TMSNY,US,EQ,trading212,2025-12-26,True,False,none,
TMST_US_EQ,TMST,US,EQ,trading212,2025-12-26,True,False,none,
TMTS_US_EQ,TMTS,US,EQ,trading212,2025-12-26,True,False,none,
TMTl_EQ,TMTl,,EQ,trading212,2025-12-26,True,False,none,
TMUS_US_EQ,TMUS,US,EQ,trading212,2025-12-26,True,True,yahoo,
TMVWY_US_EQ,TMVWY,US,EQ,trading212,2025-12-26,True,False,none,
TMVd_EQ,TMVd,,EQ,trading212,2025-12-26,True,False,none,
TM_US_EQ,TM,US,EQ,trading212,2025-12-26,True,False,none,
TNC_US_EQ,TNC,US,EQ,trading212,2025-12-26,True,False,none,
TNDM_US_EQ,TNDM,US,EQ,trading212,2025-12-26,True,False,none,
TNET_US_EQ,TNET,US,EQ,trading212,2025-12-26,True,True,yahoo,
TNGp_EQ,TNGp,,EQ,trading212,2025-12-26,True,False,none,
